OBJECTID,VERTICE,REGION,PROVINCIA,DISTRITO,LOCALIDAD,LATITUD,LONGITUD
63040,9943.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.350969780,-71.81835212
63041,9944.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.351042690,-71.81837326
63042,9945.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.356999710,-71.81095650
63043,9946.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.356476880,-71.81124342
63044,9947.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.356563660,-71.81126309
63045,9948.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.356634720,-71.81120985
63046,9949.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.356556150,-71.81118031
63047,9950.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.359231780,-71.81509861
63048,9951.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.357439570,-71.81029888
63049,9952.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.353952440,-71.81183082
63050,9953.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.354131980,-71.81183026
63051,9954.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.354077010,-71.81173725
63052,9955.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.354225380,-71.81169349
63053,9956.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.352504150,-71.81449079
63054,9957.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.352562540,-71.81442011
63055,9958.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.352845520,-71.81442669
63056,9959.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.352939750,-71.81443327
63057,9960.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.352973530,-71.81453259
63058,9961.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.352928030,-71.81448503
63059,9962.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.356597630,-71.81113280
63060,9963.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.354193240,-71.81175850
63061,9964.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,HUAC HUAYOTA,-14.354191480,-71.81162369
63062,9965.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,WITUKUNKA,-14.076934750,-71.97694725
63063,9966.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,WITUKUNKA,-14.076829240,-71.97673018
63064,9967.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,WITUKUNKA,-14.076896520,-71.97677679
63065,9968.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,WITUKUNKA,-14.076382820,-71.97688324
63066,9969.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,WITUKUNKA,-14.076896990,-71.97840478
63067,9970.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,WITUKUNKA,-14.076813680,-71.97859909
63068,9971.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,WITUKUNKA,-14.076791520,-71.97867686
63069,9972.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,WITUKUNKA,-14.076747720,-71.97310860
63070,9973.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,WITUKUNKA,-14.075307200,-71.97181541
63071,9974.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,WITUKUNKA,-14.070535880,-71.96965905
63072,9975.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,WITUKUNKA,-14.070350170,-71.96968136
63073,9976.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,WITUKUNKA,-14.070217370,-71.96976994
63074,9977.00000000000,CUSCO,CHUMBIVILCAS,LIVITACA,LLUCCO LLUCCO,-14.310956240,-71.62364817
63075,9978.00000000000,CUSCO,CHUMBIVILCAS,LIVITACA,LLUCCO LLUCCO,-14.310883280,-71.62367363
63944,10847.00000000000,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,RONDOCAN - NEAREST 2KM,-13.723762560,-71.74525015
63945,10848.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985171870,-71.74245714
63946,10849.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984503790,-71.74400387
63947,10850.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.628579900,-71.89704074
63948,10851.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.628449430,-71.89713434
63949,10852.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.631615340,-71.90243775
63950,10853.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.631684780,-71.90222756
63951,10854.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.631531810,-71.90240154
63952,10855.00000000000,CUSCO,PARURO,OMACHA,OMACHA - NEAREST 2KM,-14.177511740,-71.68624991
63953,10856.00000000000,CUSCO,PARURO,OMACHA,LIVITACA - NEAREST 2KM,-14.272149830,-71.74490900
63954,10857.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.628392200,-71.87595360
63955,10858.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.628411830,-71.87602725
63956,10859.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.628252520,-71.87611139
63957,10860.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.628395060,-71.87541962
63958,10861.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.676248130,-71.89463795
63959,10862.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.628481240,-71.87590324
63960,10863.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.635377460,-71.89230701
63961,10864.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.642817470,-71.84905862
63962,10865.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.612119430,-71.89430699
63963,10866.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.647615960,-71.93830762
63964,10867.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.652495640,-71.90403007
63965,10868.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.648538390,-71.93538204
63966,10869.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.648547840,-71.93543577
63967,10870.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.646217920,-71.93617036
63968,10871.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.645922440,-71.93756215
63969,10872.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.653377350,-71.93377066
63970,10873.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.635306420,-71.89357544
63971,10874.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.757904410,-71.97237478
63972,10875.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.757925540,-71.97218784
63973,10876.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.740062370,-71.95796800
63974,10877.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.772549740,-71.93411255
63975,10878.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.770106850,-71.93697028
63976,10879.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.652837140,-71.90466023
63977,10880.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.652507090,-71.90659689
63978,10881.00000000000,CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM,-13.652766340,-71.90578749
63979,10882.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.799184690,-71.93635990
63980,10883.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.796248460,-71.92823175
63981,10884.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.796259630,-71.92826886
63982,10885.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.723407030,-71.97982608
63983,10886.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.796593010,-71.93766640
63984,10887.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.797816880,-71.93809792
63985,10888.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.729470810,-71.97481696
63986,10889.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.793624790,-71.94076025
63987,10890.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.744141380,-71.93984750
63988,10891.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.744210560,-71.94502262
63989,10892.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.742930050,-71.94753645
63990,10893.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.743061080,-71.94861170
63991,10894.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.757318510,-71.96615188
63992,10895.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.799073320,-71.93626099
63993,10896.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.742927970,-71.93438578
63994,10897.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.731031340,-71.98801219
63995,10898.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.740918200,-71.97179145
63996,10899.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.743064180,-71.94848730
63997,10900.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.743132580,-71.94826743
63998,10901.00000000000,CUSCO,PARURO,OMACHA,OMACHA - NEAREST 2KM,-14.068914370,-71.84429022
63999,10902.00000000000,CUSCO,PARURO,OMACHA,OMACHA - NEAREST 2KM,-14.069312740,-71.84461485
64000,10903.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-14.001725400,-71.73905912
64001,10904.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-14.001782410,-71.73920174
64002,10905.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-14.003021760,-71.72820422
64003,10906.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-14.003324280,-71.72806677
64004,10907.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-14.002210920,-71.73901541
64005,10908.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-14.003286390,-71.73598386
64006,10909.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-14.004769760,-71.73565949
64007,10910.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-14.002121820,-71.73863786
64008,10911.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.999079740,-71.73224830
64009,10912.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-14.002432480,-71.73250343
64010,10913.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.975898030,-71.78053737
64011,10914.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.975713240,-71.77958782
64012,10915.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.975838210,-71.77944834
64013,10916.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.975640330,-71.77942155
64014,10917.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.976359700,-71.77787695
64015,10918.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.968107750,-71.78420395
64016,10919.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.968941050,-71.78403642
64017,10920.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-14.014887390,-71.72733846
64018,10921.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.975989150,-71.78033485
64019,10922.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.975937130,-71.78031602
64020,10923.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.975903260,-71.78033484
64021,10924.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.975829030,-71.78041935
64022,10925.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.975886330,-71.78039918
64023,10926.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.975983920,-71.78038178
64024,10927.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.975943600,-71.78042872
64025,10928.00000000000,CUSCO,PARURO,OMACHA,OMACHA - NEAREST 2KM,-14.039637240,-71.73910796
64026,10929.00000000000,CUSCO,PARURO,OMACHA,OMACHA - NEAREST 2KM,-14.039657030,-71.75048854
64027,10930.00000000000,CUSCO,PARURO,OMACHA,OMACHA - NEAREST 2KM,-14.037276640,-71.73866400
64028,10931.00000000000,CUSCO,PARURO,OMACHA,OMACHA - NEAREST 2KM,-14.037092710,-71.73826162
64029,10932.00000000000,CUSCO,PARURO,OMACHA,OMACHA - NEAREST 2KM,-14.039352110,-71.73942837
64030,10933.00000000000,CUSCO,PARURO,OMACHA,OMACHA - NEAREST 2KM,-14.039491470,-71.73924743
64031,10934.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-14.030769070,-71.77019880
64032,10935.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-14.030727550,-71.76941961
64033,10936.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.997438490,-71.72884664
64034,10937.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.997653900,-71.72921325
64035,10938.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.997695550,-71.72735988
64036,10939.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.996315910,-71.73925189
64037,10940.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.996406840,-71.73886132
64038,10941.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.994174430,-71.73807743
64039,10942.00000000000,CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO - NEAREST 2KM,-13.783822770,-71.92959924
64040,10943.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.992187700,-71.74269643
64041,10944.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.993841380,-71.74659614
64042,10945.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.991437040,-71.73314058
64043,10946.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.991367070,-71.73306620
64044,10947.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.991238340,-71.73284666
64045,10948.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.990092810,-71.73464497
64046,10949.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.988594020,-71.73367324
64047,10950.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.990313890,-71.73203377
64048,10951.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.992954240,-71.73382029
64049,10952.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.994911190,-71.73641719
64050,10953.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.991560190,-71.74022650
64051,10954.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.989715200,-71.73991450
64052,10955.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.988074880,-71.73923139
64053,10956.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.988290750,-71.73950153
64054,10957.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.988766550,-71.74049614
64055,10958.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.991834520,-71.73559366
64056,10959.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.995924010,-71.73545902
64057,10960.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.992886810,-71.73410999
64058,10961.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.986034530,-71.73497876
64059,10962.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.987727140,-71.74667719
64060,10963.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.995835510,-71.74185428
64061,10964.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.992927980,-71.74239443
64062,10965.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.993169250,-71.74535897
64063,10966.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.997093770,-71.74697559
64064,10967.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.997258510,-71.73141632
64065,10968.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.991637800,-71.73900104
64066,10969.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984678430,-71.78900841
64067,10970.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.983229810,-71.75517704
64068,10971.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.982085410,-71.73450154
64069,10972.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.987088190,-71.73361392
64070,10973.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.987093200,-71.73352919
64071,10974.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985951580,-71.73514031
64072,10975.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985970780,-71.73510346
64073,10976.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.986012370,-71.73501095
64074,10977.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984344330,-71.78568577
64075,10978.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984131900,-71.74343900
64076,10979.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.983937200,-71.74328432
64077,10980.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984069200,-71.74329492
64078,10981.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984245410,-71.74287453
64079,10982.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984179160,-71.74272913
64080,10983.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.981814260,-71.74310251
64081,10984.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984594140,-71.74309678
64082,10985.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984295510,-71.74335376
64083,10986.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984206740,-71.74366740
64084,10987.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984111060,-71.74369577
64085,10988.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984190120,-71.74338407
64086,10989.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984248430,-71.74315932
64087,10990.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984177380,-71.74328489
64088,10991.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984119350,-71.74352063
64089,10992.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984422860,-71.74350044
64090,10993.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984243390,-71.74380762
64091,10994.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984708580,-71.74343300
64092,10995.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984677430,-71.74331338
64093,10996.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984581840,-71.74324936
64094,10997.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984482650,-71.74327289
64095,10998.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984677820,-71.74323770
64096,10999.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984751200,-71.74299817
64097,11000.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984798080,-71.74328408
64098,11001.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984608170,-71.74367479
64099,11002.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984593440,-71.74357075
64100,11003.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984689920,-71.74356251
64101,11004.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984450370,-71.74371548
64102,11005.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984451950,-71.74355904
64103,11006.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984313780,-71.74362847
64104,11007.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984359300,-71.74378544
64105,11008.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985201150,-71.74315350
64106,11009.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985158630,-71.74311096
64107,11010.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985179000,-71.74323827
64108,11011.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985064180,-71.74324472
64109,11012.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984949220,-71.74330542
64110,11013.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984900290,-71.74338605
64111,11014.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984984360,-71.74318484
64112,11015.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984897690,-71.74323809
64113,11016.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984940740,-71.74351096
64114,11017.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984885170,-71.74355771
64115,11018.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984782670,-71.74356265
64116,11019.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985385930,-71.74286609
64117,11020.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985469790,-71.74276098
64118,11021.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985804780,-71.74260643
64119,11022.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985588530,-71.74241195
64120,11023.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985243710,-71.74318783
64121,11024.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985356970,-71.74348786
64122,11025.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985209970,-71.74360911
64123,11026.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985135540,-71.74366083
64124,11027.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985159010,-71.74347663
64125,11028.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985083520,-71.74348338
64126,11029.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984902780,-71.74388750
64127,11030.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984923450,-71.74362584
64128,11031.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.984993310,-71.74357623
64129,11032.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985978710,-71.74318584
64130,11033.00000000000,CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM,-13.985943260,-71.74311452
